,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear,Price
3727,2.0,64.61634731644105,32.23437898894518,8.0,5,9.0,2014,0.161531741,1,1,25,5648,1,2,4,1,0,1,0,0,197.0,0,1,189407.4278287192,170847.41676632906,189656.37561592326
3728,1.0,36.007752888595746,35.4243199437779,9.0,5,17.0,2010,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445.0,0,1,147390.42564321414,256017.8137527494,146607.79291549028
3729,1.0,50.124414544305765,44.124414544305765,3.0,18,24.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,147390.42564321414,175836.38525932154,154529.42501173617
3730,2.0,62.54237329334708,56.54237329334708,3.0,15,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,184486.69433545138,196054.14621497915
3731,2.0,65.77312468245391,38.26698615518068,7.0,2,5.0,1957,0.1220903469999999,1,1,29,6566,7,4,0,1,0,1,0,0,49.0,0,0,186354.48857188452,180026.27472052464,242229.4753190252
3732,1.0,38.190813276343405,21.653921021502047,10.0,14,25.0,2013,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,181918.22395966784,173987.19085325956,166317.5003985449
3733,2.0,60.330834927167416,54.330834927167416,3.0,9,22.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,1,0,1,152.0,0,1,177872.2651876468,192538.8720151198,174571.5032523309
3734,1.0,95.54018220411037,89.54018220411037,3.0,16,17.0,1977,0.282797669,1,1,33,8667,2,0,6,1,0,0,0,1,62.0,0,0,155415.24796043464,175836.38525932154,299474.0493573014
3735,3.0,82.1694988997472,80.47655789337621,3.0,14,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,244044.14116421936,184486.69433545138,246103.21298826867
3736,1.0,45.97526244943844,17.926904473905758,10.0,9,13.0,2002,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,578.0,0,1,117801.20493288733,221027.67238496797,150944.17960336906
3737,1.0,41.77435417865932,23.478222592746576,8.0,14,17.0,1990,0.0,1,1,23,5067,4,2,6,1,0,0,0,0,23.0,0,0,230995.3157184167,232825.53906714258,253208.03682897062
3738,2.0,57.40850587975816,51.40850587975816,3.0,8,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,143681.1841476016,192538.8720151198,161969.08577701327
3739,2.0,62.31742242943879,56.31742242943879,3.0,1,1.0,2015,7.81528e-05,1,1,22,6398,141,3,23,1,0,1,0,1,152.0,0,1,177872.2651876468,183654.6970119634,203552.1595995272
3740,1.0,36.09125645562866,20.80528969405782,8.0,7,16.0,2010,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,152.0,0,1,127160.13786863102,221027.67238496797,137945.1495720477
3741,2.0,56.936106485560494,33.617048977386055,8.0,4,14.0,1996,0.1489038909999999,1,1,9,1952,1,3,2,1,0,0,0,0,106.0,0,1,162550.15731117668,227067.53387831067,178549.72420205857
3742,2.0,55.577610078870784,32.54836018516995,9.0,10,17.0,2014,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,202078.69215108693,173987.19085325956,167878.8674247915
3743,2.0,52.129646632152514,30.28770875088897,8.0,7,14.0,1992,0.136244425,1,1,11,2370,0,0,1,1,0,0,0,0,197.0,0,1,189407.4278287192,231293.38628897647,191805.23646695286
3744,1.0,40.660754920477984,22.73838135672151,8.0,8,14.0,1978,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,46.0,0,0,189283.79775376833,192538.8720151198,188770.91379622708
3745,2.0,56.39101594487309,35.83222775666321,7.0,1,5.0,1960,0.08761909,1,1,8,1497,5,1,0,1,0,0,0,0,4.0,0,0,255449.0554903325,178342.56686107177,211796.88478247623
3746,1.0,43.57357629518538,22.22113089969779,8.0,11,18.0,2000,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,185169.18572935258,232825.53906714258,189647.33891825084
3747,2.0,61.0295581026808,33.83375273569052,12.0,12,14.0,2003,0.521867054,1,1,25,6149,0,0,0,1,0,0,0,0,62.0,0,0,200863.46792501,250613.2151511065,264492.4271252865
3748,1.0,21.881589176008887,13.902905419614084,3.0,6,9.0,1973,0.161975568,1,0,31,7010,5,3,7,1,0,0,0,0,46.0,0,0,202336.82056576048,192538.8720151198,155786.62776212848
3749,1.0,42.59706639952206,19.76510157584913,8.0,13,14.0,2009,0.13012277,1,1,8,1986,0,0,0,1,0,0,0,0,197.0,0,1,136573.03323644644,250613.2151511065,145275.49364495627
3750,1.0,33.07674249530643,22.671871065771523,5.0,4,5.0,1963,0.319809354,1,1,25,4756,16,5,8,1,0,0,0,0,3.0,0,0,243250.62331044863,188753.1630208684,197886.33212360032
3751,2.0,59.45105344064522,36.122148093269374,10.0,10,24.0,2018,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,104.0,0,1,273668.1661394873,173987.19085325956,286536.86924952106
3752,2.0,56.07604143835193,35.69033821316219,9.0,2,16.0,1979,0.0,1,1,39,8647,0,0,5,1,0,0,0,0,23.0,0,0,236260.5511704426,180026.27472052464,219609.68094721774
3753,1.0,40.395733335293706,41.949729258035326,3.0,2,17.0,2016,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,131151.38600978858,161884.91034616335,127280.63763572057
3754,3.0,74.65045894705932,50.08434992720051,9.0,9,14.0,1977,0.458174486,1,0,26,4439,1,1,5,1,0,0,0,0,90.0,0,0,258478.47697748936,192538.8720151198,262316.6802530462
3755,1.0,48.68812559492853,3.6115678472429456,3.0,21,21.0,2015,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,0,64.0,0,0,204782.61167230003,218538.048236916,235603.83762051072
3756,1.0,43.56772746219283,37.56772746219283,3.0,1,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1,0,1,0,1,197.0,0,1,136573.03323644644,178342.56686107177,135069.117859229
3757,1.0,37.41819826860562,31.41819826860562,3.0,5,7.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,0,0,1,377.0,0,1,103905.55860519898,188753.1630208684,82349.69208269565
3758,2.0,57.14219896226952,31.584413205505125,8.0,6,12.0,1981,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,0,64.0,0,0,272761.71581367566,231293.38628897647,265628.00678323203
3759,1.0,42.167966021879465,36.167966021879465,3.0,9,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,153.0,0,1,129252.44008922527,192538.8720151198,117634.22385933636
3760,3.0,71.17908267917215,47.77935270114763,9.0,12,14.0,1974,0.319809354,1,1,25,4756,16,5,8,1,0,0,0,0,11.0,0,0,368706.5145752222,184486.69433545138,370574.5380877599
3761,1.0,39.98742886668686,23.84088680378872,6.0,11,17.0,2012,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,20.0,0,0,190913.67933098885,173987.19085325956,193227.31836375777
3762,1.0,31.308243279063884,34.8556039684637,3.0,2,17.0,2017,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,161884.91034616335,73959.15453496583
3763,2.0,52.85537451351156,32.55957100018501,12.0,12,16.0,1975,0.0001696759999999,1,1,36,5992,0,1,1,1,0,0,0,0,88.0,0,0,199395.98992073943,184486.69433545138,212880.07898091953
3764,1.0,44.84042862891065,38.84042862891065,3.0,6,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,103905.55860519898,192538.8720151198,124530.98211109352
3765,1.0,33.21163650610413,20.81459698280508,6.0,8,9.0,1973,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,66.0,0,0,152686.7705920468,192538.8720151198,149700.21695954
3766,2.0,58.57156996945104,37.03341849996112,8.0,9,14.0,2010,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,221027.67238496797,191299.392326818
3767,1.0,36.72982598419701,20.61223897851105,9.0,7,12.0,1973,0.051942062,1,1,17,4017,7,2,0,1,0,0,0,0,9.0,0,0,190551.40815688082,192538.8720151198,196143.48518627867
3768,1.0,33.63414580341874,21.35605060781923,4.0,8,8.0,1964,0.3139245519999999,1,1,22,4625,11,2,10,1,0,0,0,0,20.0,0,0,190913.67933098885,192538.8720151198,177458.00922033016
3769,1.0,34.79956645506512,20.231580743695943,8.0,1,1.0,2019,0.212515361,1,1,19,3293,16,3,7,1,0,1,0,0,12.0,0,0,225703.21275348915,183654.6970119634,209948.22906355903
3770,3.0,76.08277699746898,52.35242766014222,6.0,3,5.0,1932,0.042031587,1,1,37,6856,84,2,5,1,0,0,0,0,5.0,0,0,85499.96932528506,394759.1583955055,144468.6513340792
3771,4.0,66.5215102722747,50.92256567452561,5.0,8,9.0,1976,0.002211665,1,1,39,7614,3,1,5,0,0,0,0,0,153.0,0,1,243250.62331044863,192538.8720151198,247806.84332828264
3772,2.0,58.76751016094297,30.20568846786984,11.0,5,17.0,2015,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,180325.76601073224,170847.41676632906,159489.44069791512
3773,3.0,58.62486144439869,39.83396063751584,5.0,4,5.0,1967,0.033493708,1,1,66,10573,1,3,8,1,0,1,0,0,40.0,0,0,207948.2907714275,188753.1630208684,213935.2068376939
3774,2.0,61.46688444084874,30.58954107366669,8.0,9,17.0,1988,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,18.0,0,0,196300.01084121183,231293.38628897647,262298.2584686561
3775,2.0,40.50241481369879,24.3079804082572,5.0,1,12.0,1965,0.0144231139999999,1,1,19,3806,4,0,3,1,0,0,0,0,71.0,0,0,336460.5119202536,178342.56686107177,216289.29147260808
3776,1.0,38.90624910827649,22.77818604424768,6.0,9,17.0,2015,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,131151.38600978858,171058.5197985668,124390.08738484785
3777,2.0,64.9669857639587,65.6572491587659,3.0,8,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,202078.69215108693,192538.8720151198,200485.12778287395
3778,1.0,40.57629621127623,19.170643212408077,10.0,6,22.0,1998,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,181918.22395966784,231293.38628897647,189728.857243302
3779,2.0,58.16283863494044,32.937854911355295,8.0,9,14.0,1971,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,49.0,0,0,186354.48857188452,192538.8720151198,215571.60518747626
3780,2.0,63.02865082414569,36.11260435755962,12.0,3,12.0,2003,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,77.0,0,0,208701.6173203945,238247.4214977755,268914.5448757142
3781,3.0,80.89178661685754,44.8916860542416,12.0,8,14.0,2007,0.2322050839999999,1,1,24,4860,1,0,3,1,0,1,0,0,69.0,0,0,267364.30551870225,221027.67238496797,342930.5928544504
3782,3.0,87.19056472457856,85.6213965606049,11.0,7,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,0,578.0,0,1,209714.9398043233,192538.8720151198,224857.0029370818
3783,3.0,63.74393478952564,44.016104890185424,6.0,2,12.0,1975,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,47.0,0,0,293836.3788425565,180026.27472052464,250322.81208948136
3784,1.0,34.33921762697363,21.31166748358109,6.0,7,9.0,1974,0.0077202819999999,1,1,38,4788,2,0,4,1,0,0,0,0,41.0,0,0,173315.4217715544,192538.8720151198,166439.77501477112
3785,1.0,39.720814274032485,21.49834481317311,9.0,12,12.0,1970,0.460556389,1,1,20,4386,14,1,5,1,0,1,0,0,5.0,0,0,286210.0310816469,184486.69433545138,231714.3636650681
3786,2.0,41.51246093959707,25.81133092296324,6.0,4,12.0,1967,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,51.0,0,0,212784.18167029577,188753.1630208684,189747.89436951143
3787,3.0,62.85242048893136,42.387154626948046,6.0,6,9.0,1970,0.282797669,1,1,33,8667,2,0,6,1,0,0,0,0,62.0,0,0,245964.04193072772,192538.8720151198,245778.23663835778
3788,2.0,52.92486174779645,34.56599158102978,8.0,9,12.0,1983,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,0,64.0,0,0,272761.71581367566,231293.38628897647,275095.2730378512
3789,1.0,39.1893150012535,15.54198377009389,9.0,3,17.0,1993,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,19.0,0,0,176778.682910388,204940.08260898892,172407.59511032936
3790,2.0,73.51594928855674,67.51594928855674,3.0,6,13.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,1,0,1,79.0,0,0,240307.89503096056,192538.8720151198,236500.73619574943
3791,2.0,47.63784857105847,33.15756478068653,5.0,2,5.0,1963,0.319809354,1,1,25,4756,16,5,8,1,0,1,0,0,11.0,0,0,243028.6030962601,180026.27472052464,216825.28943195925
3792,1.0,37.6175118205191,19.766226343775102,6.0,4,9.0,1973,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,47.0,0,0,186389.85498086028,188753.1630208684,169504.27170758962
3793,2.0,64.24151723102922,33.371586672121154,12.0,6,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,192538.8720151198,172549.20416996125
3794,1.0,41.46878609639,20.77192063030818,7.0,12,17.0,1986,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,41.0,0,0,181031.11561815598,232825.53906714258,175515.47395065072
3795,3.0,59.76009197453868,40.077613335094775,5.0,9,9.0,1970,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,320685.23214922764,192538.8720151198,229924.92068091405
3796,2.0,58.9393745784689,56.46571895127956,3.0,2,2.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,1,0,0,152.0,0,1,177872.2651876468,180026.27472052464,125112.96838888564
3797,3.0,72.36201644229297,50.76045524718481,7.0,5,5.0,1958,0.006076152,1,1,30,5285,0,6,6,1,0,1,0,0,60.0,0,0,249381.61626992683,188753.1630208684,278849.42206263595
3798,2.0,54.6464203536069,32.77192467127642,8.0,3,12.0,1981,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,46.0,0,0,209423.3982276428,204940.08260898892,239596.34679461614
3799,3.0,58.36714013349357,48.31652049300084,5.0,3,5.0,1962,0.1220903469999999,1,1,29,6566,7,4,0,1,0,0,0,0,11.0,0,0,278760.510666298,180026.27472052464,239947.71060734792
3800,2.0,64.0097963146647,68.50953909652075,12.0,14,17.0,2016,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,173987.19085325956,183174.1802787382
3801,3.0,62.363850245170845,38.46732525735801,8.0,2,9.0,1975,0.002211665,1,1,39,7614,3,1,5,0,0,1,0,0,153.0,0,1,209726.09652546572,180026.27472052464,234680.28283497528
3802,3.0,79.24852186919153,3.0302996586659505,3.0,16,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,215450.1170981757,175836.38525932154,215571.44764353204
3803,2.0,84.50913807618316,83.6865702757032,3.0,12,24.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,79.0,0,0,240307.89503096056,184486.69433545138,265075.6579589396
3804,2.0,65.44610341363652,59.44610341363652,3.0,7,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,192538.8720151198,209244.56160855017
3805,2.0,59.54278915675021,60.52886755239632,3.0,16,17.0,2016,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,0,74.0,0,0,256069.35831470403,218538.048236916,273406.58781999996
3806,3.0,105.59883863423885,99.59883863423885,3.0,22,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,155760.41968882288,175836.38525932154,245716.6489595569
3807,3.0,87.06207373560154,74.06207373560154,10.0,17,22.0,2015,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,244044.14116421936,218538.048236916,276412.3355784725
3808,1.0,41.11348630656638,21.960906539205205,9.0,2,14.0,1972,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,30.0,0,0,154501.35842957482,180026.27472052464,161350.93213520834
3809,1.0,31.667379113115143,32.28411025633714,3.0,1,14.0,2015,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,578.0,0,1,117801.20493288733,183654.6970119634,124230.90263579832
3810,2.0,65.22488168425522,59.22488168425522,3.0,9,24.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,192538.8720151198,208507.77367034517
3811,3.0,100.00091752309037,102.11701542426228,3.0,4,13.0,1977,0.0,1,1,18,3374,5,1,2,1,0,1,0,0,42.0,0,0,385231.8164524783,188753.1630208684,439680.01853170246
3812,1.0,32.14923116902317,20.068613420526315,5.0,5,9.0,1965,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,40.0,0,0,154112.7521499262,188753.1630208684,151495.90089981482
3813,2.0,66.93512594874889,60.93512594874889,3.0,17,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,143681.1841476016,175836.38525932154,173001.31733897532
3814,2.0,54.82276155541348,54.5363811812403,3.0,4,17.0,1977,0.005767451,1,1,1,388,0,0,0,1,0,0,0,0,377.0,0,1,143681.1841476016,188753.1630208684,86797.74916709498
3815,2.0,72.89438990777742,66.89438990777742,3.0,25,25.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,178456.9735752324,175836.38525932154,195675.69689413803
3816,2.0,60.98849587283958,33.64672612372539,6.0,5,17.0,2013,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,578.0,0,1,167073.34395124693,170847.41676632906,176387.89525386927
3817,3.0,61.07575428227001,43.88575607634552,5.0,5,9.0,1972,0.007658515,1,1,35,7077,56,3,19,1,0,0,0,0,7.0,0,0,426975.8976711647,188753.1630208684,331495.91701661114
3818,2.0,71.52025221956288,31.908843359924088,10.0,4,17.0,2018,0.011654127,1,1,4,915,0,0,0,1,0,0,0,0,578.0,0,1,167073.34395124693,170847.41676632906,169979.06394921534
3819,1.0,39.07515393260425,40.34303487840974,3.0,10,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,147390.42564321414,184486.69433545138,141025.8967358615
3820,1.0,39.17277541783278,20.97075473402477,10.0,3,12.0,1966,0.0144231139999999,1,1,19,3806,4,0,3,1,0,0,0,0,22.0,0,0,193026.9572940208,180026.27472052464,188991.40764354967
3821,1.0,43.83591910863056,37.83591910863056,3.0,9,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,153.0,0,1,129252.44008922527,192538.8720151198,126657.08950963075
3822,1.0,45.12395140735664,20.62711020416448,8.0,13,14.0,2009,0.158249043,1,1,21,5731,0,1,0,1,0,0,0,0,24.0,0,0,167621.27518788795,250613.2151511065,174407.01262747188
3823,2.0,43.489594193992325,30.419860426307466,5.0,4,5.0,1963,0.042031587,1,1,37,6856,84,2,5,1,0,0,0,0,7.0,0,0,66421.73669087405,188753.1630208684,110748.51735254211
3824,1.0,39.36140692667142,23.16016645967436,10.0,5,15.0,2017,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,170847.41676632906,80047.78440870668
3825,2.0,48.07502713980105,33.95137720284376,6.0,11,12.0,1980,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,0,64.0,0,0,272761.71581367566,184486.69433545138,248764.04313720312
3826,2.0,81.57298164117185,75.57298164117185,3.0,7,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,79.0,0,0,240307.89503096056,192538.8720151198,250982.99820340914
3827,2.0,83.06079587516129,87.19113350190938,10.0,4,6.0,2014,0.07542368,1,1,11,3097,0,0,0,1,0,0,0,0,578.0,0,1,167073.34395124693,170847.41676632906,141259.87817622654
3828,3.0,66.06909879254765,49.786744997086586,8.0,5,5.0,1977,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,320685.23214922764,188753.1630208684,247024.7420048299
3829,1.0,40.4073918541647,27.4073918541647,10.0,13,17.0,2017,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,147390.42564321414,173987.19085325956,144062.65668278185
3830,2.0,49.52896355463471,30.51241100466033,6.0,12,12.0,1977,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,51.0,0,0,212784.18167029577,184486.69433545138,194222.17417826742
3831,2.0,77.46045574896198,76.5461176479253,12.0,9,16.0,2016,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,180325.76601073224,171058.5197985668,194461.6475673121
3832,3.0,127.39423249510794,121.39423249510794,3.0,5,12.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,153.0,0,1,209726.09652546572,188753.1630208684,256248.18612309673
3833,2.0,51.1759707285963,32.75004746241106,7.0,2,5.0,1954,0.037316452,1,1,32,6748,93,4,10,1,0,1,0,0,3.0,0,0,243250.62331044863,180026.27472052464,270369.82549178484
3834,2.0,62.87247781739398,36.81160736315323,3.0,3,12.0,2008,0.158249043,1,1,21,5731,0,1,0,1,0,0,0,0,32.0,0,0,228880.11238197176,238247.4214977755,224831.52570094753
3835,1.0,35.40036771608469,22.38735060270397,5.0,6,9.0,1969,0.130617806,1,1,39,10418,9,1,9,1,0,0,0,0,54.0,0,0,166237.76486473437,192538.8720151198,165216.02225684279
3836,1.0,42.281625388832126,19.001186762555854,9.0,10,16.0,1979,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,0,18.0,0,0,169239.37428141502,184486.69433545138,196233.68630076243
3837,2.0,66.65192701612627,67.20904462306596,10.0,3,10.0,2017,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,578.0,0,1,167073.34395124693,161884.91034616335,185220.80239509512
3838,1.0,36.77550439101982,23.59979990281947,6.0,1,5.0,1961,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,167947.2716239246,178342.56686107177,159848.9352499454
3839,1.0,37.39198416737904,20.61769762959123,3.0,10,13.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,0,578.0,0,1,117801.20493288733,184486.69433545138,102033.7026858675
3840,2.0,66.18194571344175,34.92026440597743,12.0,10,17.0,2006,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,170900.2142682733,250613.2151511065,244484.81545587484
3841,2.0,57.79582814583778,51.79582814583778,3.0,9,15.0,2015,0.011654127,1,1,4,915,0,0,0,1,0,0,0,1,578.0,0,1,167073.34395124693,171058.5197985668,140465.53005337366
3842,2.0,52.61241525851812,31.639088317376107,9.0,10,12.0,1982,0.0,1,1,30,5562,0,0,5,0,0,0,0,0,38.0,0,0,234099.86622539436,232825.53906714258,217324.82889485263
3843,1.0,39.72742123300132,33.72742123300132,3.0,14,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,103905.55860519898,184486.69433545138,108616.40693168537
3844,2.0,49.24404934301864,31.385953840677843,7.0,5,9.0,1979,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,25.0,0,0,200049.7089858713,188753.1630208684,203832.33962957628
3845,2.0,45.12053760395722,31.27502735927168,5.0,5,5.0,1961,0.23861713,1,1,26,3889,6,3,6,1,0,1,0,0,27.0,0,0,254391.27332749643,188753.1630208684,226889.37338213876
3846,3.0,60.20372849445286,43.622660553574,6.0,9,9.0,1977,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,266705.08697586285,192538.8720151198,242666.3904103224
3847,1.0,45.77875855674352,39.77875855674352,3.0,11,17.0,1977,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,1,15.0,0,0,199858.23649485304,184486.69433545138,206010.7165192332
3848,1.0,37.09581464943051,23.51487133365196,6.0,13,17.0,2007,0.1220903469999999,1,1,29,6566,7,4,0,1,0,1,0,0,11.0,0,0,177350.74215502592,250613.2151511065,185409.0203769621
3849,1.0,37.12417636141564,40.035364017996486,3.0,3,19.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,0,578.0,0,1,117801.20493288733,180026.27472052464,99084.19818937645
3850,2.0,67.3047933486833,61.304793348683305,3.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,578.0,0,1,167073.34395124693,178342.56686107177,179686.43221185583
3851,2.0,47.40466020847076,28.04116372102588,6.0,6,9.0,1975,0.521867054,1,1,25,6149,0,0,0,1,0,0,0,0,62.0,0,0,200863.46792501,192538.8720151198,167899.59591494006
3852,2.0,51.40864045776534,31.551695008629437,8.0,5,17.0,2002,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,235975.23254751437,256017.8137527494,212449.566779225
3853,1.0,31.182692256736463,28.83108295105341,3.0,12,17.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,184486.69433545138,72963.24679218103
3854,1.0,42.33803196694316,20.92262676760137,8.0,6,14.0,2001,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,22.0,0,0,193026.9572940208,221027.67238496797,215780.99977727275
3855,2.0,43.56846408535732,28.841088406304355,6.0,4,5.0,1959,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,0,19.0,0,0,248313.50896328577,188753.1630208684,209788.23077648508
